image_id,true_cat
cropped71067.png,1
cropped71143.png,4
cropped71145.png,1
cropped71191.png,1
cropped71240.png,4
cropped71271.png,1
cropped71464.png,1
cropped71784.png,7
cropped71844.png,4
cropped72158.png,3
cropped72289.png,3
cropped72532.png,6
cropped72606.png,4
cropped72642.png,6
cropped72870.png,1
cropped72875.png,6
cropped72914.png,8
cropped72933.png,4
cropped72978.png,1
cropped72984.png,8
cropped73003.png,1
cropped73020.png,1
cropped73028.png,1
cropped73067.png,6
cropped73068.png,5
cropped73210.png,2
cropped73270.png,4
cropped73358.png,1
cropped73431.png,4
cropped73445.png,4
cropped73447.png,4
cropped73561.png,1
cropped73611.png,1
cropped73642.png,1
cropped73846.png,1
cropped74016.png,1
cropped74056.png,5
cropped74200.png,4
cropped74338.png,1
cropped74385.png,2
cropped74417.png,3
cropped74426.png,1
cropped74526.png,4
cropped74567.png,1
cropped74568.png,1
cropped74580.png,7
cropped74751.png,8
cropped74761.png,2
cropped74793.png,7
cropped75051.png,4
cropped75088.png,4
cropped75128.png,2
cropped75236.png,1
cropped75320.png,8
cropped75467.png,7
cropped75590.png,8
cropped75759.png,5
cropped75766.png,4
cropped75806.png,3
cropped76166.png,3
cropped76196.png,3
cropped76378.png,7
cropped76387.png,7
cropped76740.png,7
cropped76786.png,5
cropped76834.png,2
cropped76882.png,3
cropped76995.png,2
cropped77000.png,8
cropped77098.png,8
cropped77134.png,2
cropped77150.png,4
cropped77265.png,8
cropped77311.png,8
cropped77380.png,4
cropped77396.png,4
cropped77452.png,8
cropped77631.png,4
cropped77706.png,5
cropped77789.png,1
cropped77798.png,8
cropped77842.png,4
cropped77854.png,4
cropped77857.png,6
cropped78070.png,4
cropped78096.png,4
cropped78135.png,6
cropped78160.png,3
cropped78164.png,2
cropped78189.png,3
cropped78262.png,3
cropped78283.png,4
cropped78469.png,7
cropped78518.png,8
cropped78676.png,7
cropped78773.png,4
cropped78839.png,2
cropped78870.png,7
cropped78892.png,4
cropped78895.png,8
cropped78976.png,4
cropped79070.png,8
cropped79073.png,8
cropped79116.png,2
cropped79205.png,8
cropped79502.png,4
cropped79649.png,8
cropped79742.png,1
cropped79817.png,8
cropped79973.png,4
cropped79976.png,8
cropped80021.png,1
cropped80225.png,1
cropped80300.png,4
cropped80301.png,4
cropped80336.png,8
cropped80400.png,1
cropped80543.png,4
cropped80941.png,8
cropped80983.png,4
cropped81224.png,4
cropped81687.png,4
cropped81740.png,4
cropped81752.png,1
cropped81927.png,4
cropped81950.png,8
cropped82008.png,5
cropped82198.png,4
cropped82409.png,8
cropped82513.png,1
cropped82518.png,4
cropped82568.png,1
cropped82694.png,4
cropped82721.png,2
cropped82868.png,4
cropped82909.png,4
cropped82990.png,1
cropped83080.png,4
cropped83210.png,1
cropped83232.png,4
cropped83311.png,1
cropped83426.png,7
cropped83495.png,4
cropped83569.png,7
cropped83594.png,2
cropped83611.png,1
cropped83675.png,4
cropped83730.png,1
cropped83795.png,1
cropped83897.png,1
cropped83903.png,8
cropped83914.png,6
cropped84007.png,4
cropped84045.png,8
cropped84164.png,4
cropped84349.png,4
cropped84393.png,1
cropped84411.png,8
cropped84564.png,2
cropped84864.png,4
cropped85059.png,7
cropped85064.png,1
cropped85240.png,4
cropped85340.png,8
cropped85372.png,7
cropped85402.png,2
cropped85665.png,1
cropped85742.png,3
cropped86072.png,4
cropped86077.png,1
cropped86114.png,2
cropped86305.png,4
cropped86476.png,6
cropped86491.png,5
cropped86648.png,5
cropped86735.png,8
cropped86739.png,7
cropped87052.png,4
cropped87089.png,6
cropped87101.png,4
cropped87122.png,1
cropped87175.png,6
cropped87266.png,7
cropped87294.png,7
cropped87332.png,1
cropped87392.png,4
cropped87464.png,6
cropped87554.png,1
cropped87630.png,6
cropped87687.png,1
cropped87703.png,1
cropped87712.png,1
cropped87792.png,5
cropped87960.png,1
cropped88220.png,7
cropped88233.png,1
cropped88315.png,7
cropped88435.png,8
cropped88437.png,2
cropped88502.png,7
cropped88556.png,7
cropped88614.png,1
cropped88675.png,7
cropped88714.png,5
cropped88844.png,1
cropped88922.png,6
